日期,民國年,農曆年,農曆月,農曆日,星期
2047-01-18,136,丙寅,12,23,5
2047-01-19,136,丙寅,12,24,6
2047-01-20,136,丙寅,12,25,7
2047-01-21,136,丙寅,12,26,1
2047-01-22,136,丙寅,12,27,2
2047-01-23,136,丙寅,12,28,3
2047-01-24,136,丙寅,12,29,4
2047-01-25,136,丙寅,12,30,5
2047-01-26,136,丁卯,1,1,6
2047-01-27,136,丁卯,1,2,7
2047-01-28,136,丁卯,1,3,1
2047-01-29,136,丁卯,1,4,2
2047-01-30,136,丁卯,1,5,3
2047-01-31,136,丁卯,1,6,4
2047-02-01,136,丁卯,1,7,5
2047-02-02,136,丁卯,1,8,6
2047-02-03,136,丁卯,1,9,7
2047-02-04,136,丁卯,1,10,1
2047-02-05,136,丁卯,1,11,2
2047-02-06,136,丁卯,1,12,3
2047-02-07,136,丁卯,1,13,4
2047-02-08,136,丁卯,1,14,5
2047-02-09,136,丁卯,1,15,6
2047-02-10,136,丁卯,1,16,7
2047-02-11,136,丁卯,1,17,1
2047-02-12,136,丁卯,1,18,2
2047-02-13,136,丁卯,1,19,3
2047-02-14,136,丁卯,1,20,4
2047-02-15,136,丁卯,1,21,5
2047-02-16,136,丁卯,1,22,6
2047-02-17,136,丁卯,1,23,7
2047-02-18,136,丁卯,1,24,1
2047-02-19,136,丁卯,1,25,2
2047-02-20,136,丁卯,1,26,3
2047-02-21,136,丁卯,1,27,4
2047-02-22,136,丁卯,1,28,5
2047-02-23,136,丁卯,1,29,6
2047-02-24,136,丁卯,1,30,7
2047-02-25,136,丁卯,2,1,1
2047-02-26,136,丁卯,2,2,2
2047-02-27,136,丁卯,2,3,3
2047-02-28,136,丁卯,2,4,4
2047-03-01,136,丁卯,2,5,5
2047-03-02,136,丁卯,2,6,6
2047-03-03,136,丁卯,2,7,7
2047-03-04,136,丁卯,2,8,1
2047-03-05,136,丁卯,2,9,2
2047-03-06,136,丁卯,2,10,3
2047-03-07,136,丁卯,2,11,4
2047-03-08,136,丁卯,2,12,5
2047-03-09,136,丁卯,2,13,6
2047-03-10,136,丁卯,2,14,7
2047-03-11,136,丁卯,2,15,1
2047-03-12,136,丁卯,2,16,2
2047-03-13,136,丁卯,2,17,3
2047-03-14,136,丁卯,2,18,4
2047-03-15,136,丁卯,2,19,5
2047-03-16,136,丁卯,2,20,6
2047-03-17,136,丁卯,2,21,7
2047-03-18,136,丁卯,2,22,1
2047-03-19,136,丁卯,2,23,2
2047-03-20,136,丁卯,2,24,3
2047-03-21,136,丁卯,2,25,4
2047-03-22,136,丁卯,2,26,5
2047-03-23,136,丁卯,2,27,6
2047-03-24,136,丁卯,2,28,7
2047-03-25,136,丁卯,2,29,1
2047-03-26,136,丁卯,3,1,2
2047-03-27,136,丁卯,3,2,3
2047-03-28,136,丁卯,3,3,4
2047-03-29,136,丁卯,3,4,5
2047-03-30,136,丁卯,3,5,6
2047-03-31,136,丁卯,3,6,7
2047-04-01,136,丁卯,3,7,1
2047-04-02,136,丁卯,3,8,2
2047-04-03,136,丁卯,3,9,3
2047-04-04,136,丁卯,3,10,4
2047-04-05,136,丁卯,3,11,5
2047-04-06,136,丁卯,3,12,6
2047-04-07,136,丁卯,3,13,7
2047-04-08,136,丁卯,3,14,1
2047-04-09,136,丁卯,3,15,2
2047-04-10,136,丁卯,3,16,3
2047-04-11,136,丁卯,3,17,4
2047-04-12,136,丁卯,3,18,5
2047-04-13,136,丁卯,3,19,6
2047-04-14,136,丁卯,3,20,7
2047-04-15,136,丁卯,3,21,1
2047-04-16,136,丁卯,3,22,2
2047-04-17,136,丁卯,3,23,3
2047-04-18,136,丁卯,3,24,4
2047-04-19,136,丁卯,3,25,5
2047-04-20,136,丁卯,3,26,6
2047-04-21,136,丁卯,3,27,7
2047-04-22,136,丁卯,3,28,1
2047-04-23,136,丁卯,3,29,2
2047-04-24,136,丁卯,3,30,3
2047-04-25,136,丁卯,4,1,4
2047-04-26,136,丁卯,4,2,5
2047-04-27,136,丁卯,4,3,6
2047-04-28,136,丁卯,4,4,7
2047-04-29,136,丁卯,4,5,1
2047-04-30,136,丁卯,4,6,2
2047-05-01,136,丁卯,4,7,3
2047-05-02,136,丁卯,4,8,4
2047-05-03,136,丁卯,4,9,5
2047-05-04,136,丁卯,4,10,6
2047-05-05,136,丁卯,4,11,7
2047-05-06,136,丁卯,4,12,1
2047-05-07,136,丁卯,4,13,2
2047-05-08,136,丁卯,4,14,3
2047-05-09,136,丁卯,4,15,4
2047-05-10,136,丁卯,4,16,5
2047-05-11,136,丁卯,4,17,6
2047-05-12,136,丁卯,4,18,7
2047-05-13,136,丁卯,4,19,1
2047-05-14,136,丁卯,4,20,2
2047-05-15,136,丁卯,4,21,3
2047-05-16,136,丁卯,4,22,4
2047-05-17,136,丁卯,4,23,5
2047-05-18,136,丁卯,4,24,6
2047-05-19,136,丁卯,4,25,7
2047-05-20,136,丁卯,4,26,1
2047-05-21,136,丁卯,4,27,2
2047-05-22,136,丁卯,4,28,3
2047-05-23,136,丁卯,4,29,4
2047-05-24,136,丁卯,4,30,5
2047-05-25,136,丁卯,5,1,6
2047-05-26,136,丁卯,5,2,7
2047-05-27,136,丁卯,5,3,1
2047-05-28,136,丁卯,5,4,2
2047-05-29,136,丁卯,5,5,3
2047-05-30,136,丁卯,5,6,4
2047-05-31,136,丁卯,5,7,5
2047-06-01,136,丁卯,5,8,6
2047-06-02,136,丁卯,5,9,7
2047-06-03,136,丁卯,5,10,1
2047-06-04,136,丁卯,5,11,2
2047-06-05,136,丁卯,5,12,3
2047-06-06,136,丁卯,5,13,4
2047-06-07,136,丁卯,5,14,5
2047-06-08,136,丁卯,5,15,6
2047-06-09,136,丁卯,5,16,7
2047-06-10,136,丁卯,5,17,1
2047-06-11,136,丁卯,5,18,2
2047-06-12,136,丁卯,5,19,3
2047-06-13,136,丁卯,5,20,4
2047-06-14,136,丁卯,5,21,5
2047-06-15,136,丁卯,5,22,6
2047-06-16,136,丁卯,5,23,7
2047-06-17,136,丁卯,5,24,1
2047-06-18,136,丁卯,5,25,2
2047-06-19,136,丁卯,5,26,3
2047-06-20,136,丁卯,5,27,4
2047-06-21,136,丁卯,5,28,5
2047-06-22,136,丁卯,5,29,6
2047-06-23,136,丁卯,閏5,1,7
2047-06-24,136,丁卯,閏5,2,1
2047-06-25,136,丁卯,閏5,3,2
2047-06-26,136,丁卯,閏5,4,3
2047-06-27,136,丁卯,閏5,5,4
2047-06-28,136,丁卯,閏5,6,5
2047-06-29,136,丁卯,閏5,7,6
2047-06-30,136,丁卯,閏5,8,7
2047-07-01,136,丁卯,閏5,9,1
2047-07-02,136,丁卯,閏5,10,2
2047-07-03,136,丁卯,閏5,11,3
2047-07-04,136,丁卯,閏5,12,4
2047-07-05,136,丁卯,閏5,13,5
2047-07-06,136,丁卯,閏5,14,6
2047-07-07,136,丁卯,閏5,15,7
2047-07-08,136,丁卯,閏5,16,1
2047-07-09,136,丁卯,閏5,17,2
2047-07-10,136,丁卯,閏5,18,3
2047-07-11,136,丁卯,閏5,19,4
2047-07-12,136,丁卯,閏5,20,5
2047-07-13,136,丁卯,閏5,21,6
2047-07-14,136,丁卯,閏5,22,7
2047-07-15,136,丁卯,閏5,23,1
2047-07-16,136,丁卯,閏5,24,2
2047-07-17,136,丁卯,閏5,25,3
2047-07-18,136,丁卯,閏5,26,4
2047-07-19,136,丁卯,閏5,27,5
2047-07-20,136,丁卯,閏5,28,6
2047-07-21,136,丁卯,閏5,29,7
2047-07-22,136,丁卯,閏5,30,1
2047-07-23,136,丁卯,6,1,2
2047-07-24,136,丁卯,6,2,3
2047-07-25,136,丁卯,6,3,4
2047-07-26,136,丁卯,6,4,5
2047-07-27,136,丁卯,6,5,6
2047-07-28,136,丁卯,6,6,7
2047-07-29,136,丁卯,6,7,1
2047-07-30,136,丁卯,6,8,2
2047-07-31,136,丁卯,6,9,3
2047-08-01,136,丁卯,6,10,4
2047-08-02,136,丁卯,6,11,5
2047-08-03,136,丁卯,6,12,6
2047-08-04,136,丁卯,6,13,7
2047-08-05,136,丁卯,6,14,1
2047-08-06,136,丁卯,6,15,2
2047-08-07,136,丁卯,6,16,3
2047-08-08,136,丁卯,6,17,4
2047-08-09,136,丁卯,6,18,5
2047-08-10,136,丁卯,6,19,6
2047-08-11,136,丁卯,6,20,7
2047-08-12,136,丁卯,6,21,1
2047-08-13,136,丁卯,6,22,2
2047-08-14,136,丁卯,6,23,3
2047-08-15,136,丁卯,6,24,4
2047-08-16,136,丁卯,6,25,5
2047-08-17,136,丁卯,6,26,6
2047-08-18,136,丁卯,6,27,7
2047-08-19,136,丁卯,6,28,1
2047-08-20,136,丁卯,6,29,2
2047-08-21,136,丁卯,7,1,3
2047-08-22,136,丁卯,7,2,4
2047-08-23,136,丁卯,7,3,5
2047-08-24,136,丁卯,7,4,6
2047-08-25,136,丁卯,7,5,7
2047-08-26,136,丁卯,7,6,1
2047-08-27,136,丁卯,7,7,2
2047-08-28,136,丁卯,7,8,3
2047-08-29,136,丁卯,7,9,4
2047-08-30,136,丁卯,7,10,5
2047-08-31,136,丁卯,7,11,6
2047-09-01,136,丁卯,7,12,7
2047-09-02,136,丁卯,7,13,1
2047-09-03,136,丁卯,7,14,2
2047-09-04,136,丁卯,7,15,3
2047-09-05,136,丁卯,7,16,4
2047-09-06,136,丁卯,7,17,5
2047-09-07,136,丁卯,7,18,6
2047-09-08,136,丁卯,7,19,7
2047-09-09,136,丁卯,7,20,1
2047-09-10,136,丁卯,7,21,2
2047-09-11,136,丁卯,7,22,3
2047-09-12,136,丁卯,7,23,4
2047-09-13,136,丁卯,7,24,5
2047-09-14,136,丁卯,7,25,6
2047-09-15,136,丁卯,7,26,7
2047-09-16,136,丁卯,7,27,1
2047-09-17,136,丁卯,7,28,2
2047-09-18,136,丁卯,7,29,3
2047-09-19,136,丁卯,7,30,4
2047-09-20,136,丁卯,8,1,5
2047-09-21,136,丁卯,8,2,6
2047-09-22,136,丁卯,8,3,7
2047-09-23,136,丁卯,8,4,1
2047-09-24,136,丁卯,8,5,2
2047-09-25,136,丁卯,8,6,3
2047-09-26,136,丁卯,8,7,4
2047-09-27,136,丁卯,8,8,5
2047-09-28,136,丁卯,8,9,6
2047-09-29,136,丁卯,8,10,7
2047-09-30,136,丁卯,8,11,1
2047-10-01,136,丁卯,8,12,2
2047-10-02,136,丁卯,8,13,3
2047-10-03,136,丁卯,8,14,4
2047-10-04,136,丁卯,8,15,5
2047-10-05,136,丁卯,8,16,6
2047-10-06,136,丁卯,8,17,7
2047-10-07,136,丁卯,8,18,1
2047-10-08,136,丁卯,8,19,2
2047-10-09,136,丁卯,8,20,3
2047-10-10,136,丁卯,8,21,4
2047-10-11,136,丁卯,8,22,5
2047-10-12,136,丁卯,8,23,6
2047-10-13,136,丁卯,8,24,7
2047-10-14,136,丁卯,8,25,1
2047-10-15,136,丁卯,8,26,2
2047-10-16,136,丁卯,8,27,3
2047-10-17,136,丁卯,8,28,4
2047-10-18,136,丁卯,8,29,5
2047-10-19,136,丁卯,9,1,6
2047-10-20,136,丁卯,9,2,7
2047-10-21,136,丁卯,9,3,1
2047-10-22,136,丁卯,9,4,2
2047-10-23,136,丁卯,9,5,3
2047-10-24,136,丁卯,9,6,4
2047-10-25,136,丁卯,9,7,5
2047-10-26,136,丁卯,9,8,6
2047-10-27,136,丁卯,9,9,7
2047-10-28,136,丁卯,9,10,1
2047-10-29,136,丁卯,9,11,2
2047-10-30,136,丁卯,9,12,3
2047-10-31,136,丁卯,9,13,4
2047-11-01,136,丁卯,9,14,5
2047-11-02,136,丁卯,9,15,6
2047-11-03,136,丁卯,9,16,7
2047-11-04,136,丁卯,9,17,1
2047-11-05,136,丁卯,9,18,2
2047-11-06,136,丁卯,9,19,3
2047-11-07,136,丁卯,9,20,4
2047-11-08,136,丁卯,9,21,5
2047-11-09,136,丁卯,9,22,6
2047-11-10,136,丁卯,9,23,7
2047-11-11,136,丁卯,9,24,1
2047-11-12,136,丁卯,9,25,2
2047-11-13,136,丁卯,9,26,3
2047-11-14,136,丁卯,9,27,4
2047-11-15,136,丁卯,9,28,5
2047-11-16,136,丁卯,9,29,6
2047-11-17,136,丁卯,10,1,7
2047-11-18,136,丁卯,10,2,1
2047-11-19,136,丁卯,10,3,2
2047-11-20,136,丁卯,10,4,3
2047-11-21,136,丁卯,10,5,4
2047-11-22,136,丁卯,10,6,5
2047-11-23,136,丁卯,10,7,6
2047-11-24,136,丁卯,10,8,7
2047-11-25,136,丁卯,10,9,1
2047-11-26,136,丁卯,10,10,2
2047-11-27,136,丁卯,10,11,3
2047-11-28,136,丁卯,10,12,4
2047-11-29,136,丁卯,10,13,5
2047-11-30,136,丁卯,10,14,6
2047-12-01,136,丁卯,10,15,7
2047-12-02,136,丁卯,10,16,1
2047-12-03,136,丁卯,10,17,2
2047-12-04,136,丁卯,10,18,3
2047-12-05,136,丁卯,10,19,4
2047-12-06,136,丁卯,10,20,5
2047-12-07,136,丁卯,10,21,6
2047-12-08,136,丁卯,10,22,7
2047-12-09,136,丁卯,10,23,1
2047-12-10,136,丁卯,10,24,2
2047-12-11,136,丁卯,10,25,3
2047-12-12,136,丁卯,10,26,4
2047-12-13,136,丁卯,10,27,5
2047-12-14,136,丁卯,10,28,6
2047-12-15,136,丁卯,10,29,7
2047-12-16,136,丁卯,10,30,1
2047-12-17,136,丁卯,11,1,2
2047-12-18,136,丁卯,11,2,3
2047-12-19,136,丁卯,11,3,4
2047-12-20,136,丁卯,11,4,5
2047-12-21,136,丁卯,11,5,6
2047-12-22,136,丁卯,11,6,7
2047-12-23,136,丁卯,11,7,1
2047-12-24,136,丁卯,11,8,2
2047-12-25,136,丁卯,11,9,3
2047-12-26,136,丁卯,11,10,4
2047-12-27,136,丁卯,11,11,5
2047-12-28,136,丁卯,11,12,6
2047-12-29,136,丁卯,11,13,7
2047-12-30,136,丁卯,11,14,1
2047-12-31,136,丁卯,11,15,2
2048-01-01,137,丁卯,11,16,3
2048-01-02,137,丁卯,11,17,4
2048-01-03,137,丁卯,11,18,5
2048-01-04,137,丁卯,11,19,6
2048-01-05,137,丁卯,11,20,7
2048-01-06,137,丁卯,11,21,1
2048-01-07,137,丁卯,11,22,2
2048-01-08,137,丁卯,11,23,3
2048-01-09,137,丁卯,11,24,4
2048-01-10,137,丁卯,11,25,5
2048-01-11,137,丁卯,11,26,6
2048-01-12,137,丁卯,11,27,7
2048-01-13,137,丁卯,11,28,1
2048-01-14,137,丁卯,11,29,2
2048-01-15,137,丁卯,12,1,3
2048-01-16,137,丁卯,12,2,4
2048-01-17,137,丁卯,12,3,5
2048-01-18,137,丁卯,12,4,6
2048-01-19,137,丁卯,12,5,7
2048-01-20,137,丁卯,12,6,1
2048-01-21,137,丁卯,12,7,2
2048-01-22,137,丁卯,12,8,3
2048-01-23,137,丁卯,12,9,4
2048-01-24,137,丁卯,12,10,5
2048-01-25,137,丁卯,12,11,6
2048-01-26,137,丁卯,12,12,7
2048-01-27,137,丁卯,12,13,1
2048-01-28,137,丁卯,12,14,2
2048-01-29,137,丁卯,12,15,3
2048-01-30,137,丁卯,12,16,4
2048-01-31,137,丁卯,12,17,5
2048-02-01,137,丁卯,12,18,6
2048-02-02,137,丁卯,12,19,7
2048-02-03,137,丁卯,12,20,1
2048-02-04,137,丁卯,12,21,2
2048-02-05,137,丁卯,12,22,3
2048-02-06,137,丁卯,12,23,4
2048-02-07,137,丁卯,12,24,5
2048-02-08,137,丁卯,12,25,6
2048-02-09,137,丁卯,12,26,7
2048-02-10,137,丁卯,12,27,1
2048-02-11,137,丁卯,12,28,2
2048-02-12,137,丁卯,12,29,3
2048-02-13,137,丁卯,12,30,4
2048-02-14,137,戊辰,1,1,5
2048-02-15,137,戊辰,1,2,6
2048-02-16,137,戊辰,1,3,7
2048-02-17,137,戊辰,1,4,1
2048-02-18,137,戊辰,1,5,2
2048-02-19,137,戊辰,1,6,3
2048-02-20,137,戊辰,1,7,4
2048-02-21,137,戊辰,1,8,5
2048-02-22,137,戊辰,1,9,6
2048-02-23,137,戊辰,1,10,7
2048-02-24,137,戊辰,1,11,1
2048-02-25,137,戊辰,1,12,2
2048-02-26,137,戊辰,1,13,3
2048-02-27,137,戊辰,1,14,4
2048-02-28,137,戊辰,1,15,5
2048-02-29,137,戊辰,1,16,6
2048-03-01,137,戊辰,1,17,7
2048-03-02,137,戊辰,1,18,1
2048-03-03,137,戊辰,1,19,2
2048-03-04,137,戊辰,1,20,3
2048-03-05,137,戊辰,1,21,4
2048-03-06,137,戊辰,1,22,5
2048-03-07,137,戊辰,1,23,6
2048-03-08,137,戊辰,1,24,7
2048-03-09,137,戊辰,1,25,1
2048-03-10,137,戊辰,1,26,2
2048-03-11,137,戊辰,1,27,3
2048-03-12,137,戊辰,1,28,4
2048-03-13,137,戊辰,1,29,5
2048-03-14,137,戊辰,2,1,6
2048-03-15,137,戊辰,2,2,7
2048-03-16,137,戊辰,2,3,1
2048-03-17,137,戊辰,2,4,2
2048-03-18,137,戊辰,2,5,3
2048-03-19,137,戊辰,2,6,4
2048-03-20,137,戊辰,2,7,5
2048-03-21,137,戊辰,2,8,6
2048-03-22,137,戊辰,2,9,7
2048-03-23,137,戊辰,2,10,1
2048-03-24,137,戊辰,2,11,2
2048-03-25,137,戊辰,2,12,3
2048-03-26,137,戊辰,2,13,4
2048-03-27,137,戊辰,2,14,5
2048-03-28,137,戊辰,2,15,6
2048-03-29,137,戊辰,2,16,7
2048-03-30,137,戊辰,2,17,1
2048-03-31,137,戊辰,2,18,2
2048-04-01,137,戊辰,2,19,3
2048-04-02,137,戊辰,2,20,4
2048-04-03,137,戊辰,2,21,5
2048-04-04,137,戊辰,2,22,6
2048-04-05,137,戊辰,2,23,7
2048-04-06,137,戊辰,2,24,1
2048-04-07,137,戊辰,2,25,2
2048-04-08,137,戊辰,2,26,3
2048-04-09,137,戊辰,2,27,4
2048-04-10,137,戊辰,2,28,5
2048-04-11,137,戊辰,2,29,6
2048-04-12,137,戊辰,2,30,7
2048-04-13,137,戊辰,3,1,1
2048-04-14,137,戊辰,3,2,2
2048-04-15,137,戊辰,3,3,3
2048-04-16,137,戊辰,3,4,4
2048-04-17,137,戊辰,3,5,5
2048-04-18,137,戊辰,3,6,6
2048-04-19,137,戊辰,3,7,7
2048-04-20,137,戊辰,3,8,1
2048-04-21,137,戊辰,3,9,2
2048-04-22,137,戊辰,3,10,3
2048-04-23,137,戊辰,3,11,4
2048-04-24,137,戊辰,3,12,5
2048-04-25,137,戊辰,3,13,6
2048-04-26,137,戊辰,3,14,7
2048-04-27,137,戊辰,3,15,1
2048-04-28,137,戊辰,3,16,2
2048-04-29,137,戊辰,3,17,3
2048-04-30,137,戊辰,3,18,4
2048-05-01,137,戊辰,3,19,5
2048-05-02,137,戊辰,3,20,6
2048-05-03,137,戊辰,3,21,7
2048-05-04,137,戊辰,3,22,1
2048-05-05,137,戊辰,3,23,2
2048-05-06,137,戊辰,3,24,3
2048-05-07,137,戊辰,3,25,4
2048-05-08,137,戊辰,3,26,5
2048-05-09,137,戊辰,3,27,6
2048-05-10,137,戊辰,3,28,7
2048-05-11,137,戊辰,3,29,1
2048-05-12,137,戊辰,3,30,2
2048-05-13,137,戊辰,4,1,3
2048-05-14,137,戊辰,4,2,4
2048-05-15,137,戊辰,4,3,5
2048-05-16,137,戊辰,4,4,6
2048-05-17,137,戊辰,4,5,7
2048-05-18,137,戊辰,4,6,1
2048-05-19,137,戊辰,4,7,2
2048-05-20,137,戊辰,4,8,3
2048-05-21,137,戊辰,4,9,4
2048-05-22,137,戊辰,4,10,5
2048-05-23,137,戊辰,4,11,6
2048-05-24,137,戊辰,4,12,7
2048-05-25,137,戊辰,4,13,1
2048-05-26,137,戊辰,4,14,2
2048-05-27,137,戊辰,4,15,3
2048-05-28,137,戊辰,4,16,4
2048-05-29,137,戊辰,4,17,5
2048-05-30,137,戊辰,4,18,6
2048-05-31,137,戊辰,4,19,7
2048-06-01,137,戊辰,4,20,1
2048-06-02,137,戊辰,4,21,2
2048-06-03,137,戊辰,4,22,3
2048-06-04,137,戊辰,4,23,4
2048-06-05,137,戊辰,4,24,5
2048-06-06,137,戊辰,4,25,6
2048-06-07,137,戊辰,4,26,7
2048-06-08,137,戊辰,4,27,1
2048-06-09,137,戊辰,4,28,2
2048-06-10,137,戊辰,4,29,3
2048-06-11,137,戊辰,5,1,4
2048-06-12,137,戊辰,5,2,5
2048-06-13,137,戊辰,5,3,6
2048-06-14,137,戊辰,5,4,7
2048-06-15,137,戊辰,5,5,1
2048-06-16,137,戊辰,5,6,2
2048-06-17,137,戊辰,5,7,3
2048-06-18,137,戊辰,5,8,4
2048-06-19,137,戊辰,5,9,5
2048-06-20,137,戊辰,5,10,6
2048-06-21,137,戊辰,5,11,7
2048-06-22,137,戊辰,5,12,1
2048-06-23,137,戊辰,5,13,2
2048-06-24,137,戊辰,5,14,3
2048-06-25,137,戊辰,5,15,4
2048-06-26,137,戊辰,5,16,5
2048-06-27,137,戊辰,5,17,6
2048-06-28,137,戊辰,5,18,7
2048-06-29,137,戊辰,5,19,1
2048-06-30,137,戊辰,5,20,2
2048-07-01,137,戊辰,5,21,3
2048-07-02,137,戊辰,5,22,4
2048-07-03,137,戊辰,5,23,5
2048-07-04,137,戊辰,5,24,6
2048-07-05,137,戊辰,5,25,7
2048-07-06,137,戊辰,5,26,1
2048-07-07,137,戊辰,5,27,2
2048-07-08,137,戊辰,5,28,3
2048-07-09,137,戊辰,5,29,4
2048-07-10,137,戊辰,5,30,5
2048-07-11,137,戊辰,6,1,6
2048-07-12,137,戊辰,6,2,7
2048-07-13,137,戊辰,6,3,1
2048-07-14,137,戊辰,6,4,2
2048-07-15,137,戊辰,6,5,3
2048-07-16,137,戊辰,6,6,4
2048-07-17,137,戊辰,6,7,5
2048-07-18,137,戊辰,6,8,6
2048-07-19,137,戊辰,6,9,7
2048-07-20,137,戊辰,6,10,1
2048-07-21,137,戊辰,6,11,2
2048-07-22,137,戊辰,6,12,3
2048-07-23,137,戊辰,6,13,4
2048-07-24,137,戊辰,6,14,5
2048-07-25,137,戊辰,6,15,6
2048-07-26,137,戊辰,6,16,7
2048-07-27,137,戊辰,6,17,1
2048-07-28,137,戊辰,6,18,2
2048-07-29,137,戊辰,6,19,3
2048-07-30,137,戊辰,6,20,4
2048-07-31,137,戊辰,6,21,5
2048-08-01,137,戊辰,6,22,6
2048-08-02,137,戊辰,6,23,7
2048-08-03,137,戊辰,6,24,1
2048-08-04,137,戊辰,6,25,2
2048-08-05,137,戊辰,6,26,3
2048-08-06,137,戊辰,6,27,4
2048-08-07,137,戊辰,6,28,5
2048-08-08,137,戊辰,6,29,6
2048-08-09,137,戊辰,6,30,7
2048-08-10,137,戊辰,7,1,1
2048-08-11,137,戊辰,7,2,2
2048-08-12,137,戊辰,7,3,3
2048-08-13,137,戊辰,7,4,4
2048-08-14,137,戊辰,7,5,5
2048-08-15,137,戊辰,7,6,6
2048-08-16,137,戊辰,7,7,7
2048-08-17,137,戊辰,7,8,1
2048-08-18,137,戊辰,7,9,2
2048-08-19,137,戊辰,7,10,3
2048-08-20,137,戊辰,7,11,4
2048-08-21,137,戊辰,7,12,5
2048-08-22,137,戊辰,7,13,6
2048-08-23,137,戊辰,7,14,7
2048-08-24,137,戊辰,7,15,1
2048-08-25,137,戊辰,7,16,2
2048-08-26,137,戊辰,7,17,3
2048-08-27,137,戊辰,7,18,4
2048-08-28,137,戊辰,7,19,5
2048-08-29,137,戊辰,7,20,6
2048-08-30,137,戊辰,7,21,7
2048-08-31,137,戊辰,7,22,1
2048-09-01,137,戊辰,7,23,2
2048-09-02,137,戊辰,7,24,3
2048-09-03,137,戊辰,7,25,4
2048-09-04,137,戊辰,7,26,5
2048-09-05,137,戊辰,7,27,6
2048-09-06,137,戊辰,7,28,7
2048-09-07,137,戊辰,7,29,1
2048-09-08,137,戊辰,8,1,2
2048-09-09,137,戊辰,8,2,3
2048-09-10,137,戊辰,8,3,4
2048-09-11,137,戊辰,8,4,5
2048-09-12,137,戊辰,8,5,6
2048-09-13,137,戊辰,8,6,7
2048-09-14,137,戊辰,8,7,1
2048-09-15,137,戊辰,8,8,2
2048-09-16,137,戊辰,8,9,3
2048-09-17,137,戊辰,8,10,4
2048-09-18,137,戊辰,8,11,5
2048-09-19,137,戊辰,8,12,6
2048-09-20,137,戊辰,8,13,7
2048-09-21,137,戊辰,8,14,1
2048-09-22,137,戊辰,8,15,2
2048-09-23,137,戊辰,8,16,3
2048-09-24,137,戊辰,8,17,4
2048-09-25,137,戊辰,8,18,5
2048-09-26,137,戊辰,8,19,6
2048-09-27,137,戊辰,8,20,7
2048-09-28,137,戊辰,8,21,1
2048-09-29,137,戊辰,8,22,2
2048-09-30,137,戊辰,8,23,3
2048-10-01,137,戊辰,8,24,4
2048-10-02,137,戊辰,8,25,5
2048-10-03,137,戊辰,8,26,6
2048-10-04,137,戊辰,8,27,7
2048-10-05,137,戊辰,8,28,1
2048-10-06,137,戊辰,8,29,2
2048-10-07,137,戊辰,8,30,3
2048-10-08,137,戊辰,9,1,4
2048-10-09,137,戊辰,9,2,5
2048-10-10,137,戊辰,9,3,6
2048-10-11,137,戊辰,9,4,7
2048-10-12,137,戊辰,9,5,1
2048-10-13,137,戊辰,9,6,2
2048-10-14,137,戊辰,9,7,3
2048-10-15,137,戊辰,9,8,4
2048-10-16,137,戊辰,9,9,5
2048-10-17,137,戊辰,9,10,6
2048-10-18,137,戊辰,9,11,7
2048-10-19,137,戊辰,9,12,1
2048-10-20,137,戊辰,9,13,2
2048-10-21,137,戊辰,9,14,3
2048-10-22,137,戊辰,9,15,4
2048-10-23,137,戊辰,9,16,5
2048-10-24,137,戊辰,9,17,6
2048-10-25,137,戊辰,9,18,7
2048-10-26,137,戊辰,9,19,1
2048-10-27,137,戊辰,9,20,2
2048-10-28,137,戊辰,9,21,3
2048-10-29,137,戊辰,9,22,4
2048-10-30,137,戊辰,9,23,5
2048-10-31,137,戊辰,9,24,6
2048-11-01,137,戊辰,9,25,7
2048-11-02,137,戊辰,9,26,1
2048-11-03,137,戊辰,9,27,2
2048-11-04,137,戊辰,9,28,3
2048-11-05,137,戊辰,9,29,4
2048-11-06,137,戊辰,10,1,5
2048-11-07,137,戊辰,10,2,6
2048-11-08,137,戊辰,10,3,7
2048-11-09,137,戊辰,10,4,1
2048-11-10,137,戊辰,10,5,2
2048-11-11,137,戊辰,10,6,3
2048-11-12,137,戊辰,10,7,4
2048-11-13,137,戊辰,10,8,5
2048-11-14,137,戊辰,10,9,6
2048-11-15,137,戊辰,10,10,7
2048-11-16,137,戊辰,10,11,1
2048-11-17,137,戊辰,10,12,2
2048-11-18,137,戊辰,10,13,3
2048-11-19,137,戊辰,10,14,4
2048-11-20,137,戊辰,10,15,5
2048-11-21,137,戊辰,10,16,6
2048-11-22,137,戊辰,10,17,7
2048-11-23,137,戊辰,10,18,1
2048-11-24,137,戊辰,10,19,2
2048-11-25,137,戊辰,10,20,3
2048-11-26,137,戊辰,10,21,4
2048-11-27,137,戊辰,10,22,5
2048-11-28,137,戊辰,10,23,6
2048-11-29,137,戊辰,10,24,7
2048-11-30,137,戊辰,10,25,1
2048-12-01,137,戊辰,10,26,2
2048-12-02,137,戊辰,10,27,3
2048-12-03,137,戊辰,10,28,4
2048-12-04,137,戊辰,10,29,5
2048-12-05,137,戊辰,11,1,6
2048-12-06,137,戊辰,11,2,7
2048-12-07,137,戊辰,11,3,1
2048-12-08,137,戊辰,11,4,2
2048-12-09,137,戊辰,11,5,3
2048-12-10,137,戊辰,11,6,4
2048-12-11,137,戊辰,11,7,5
2048-12-12,137,戊辰,11,8,6
